DISTRICT,DN_00,DN_01,DN_02,DN_03,DN_04,DN_05,DN_06,DN_07,DN_08,DN_09,DN_10,DN_11,DN_12,DN_13,DN_14,DN_15,DN_16,DN_17,DN_18,DN_19,DN_20,DN_21,DN_22,DN_23,DN_24,DN_25,DN_26,DN_27,DN_28,DN_29,DN_30,DN_31,DN_32,DN_33,DN_34,DN_35,DN_36,DN_37,DN_38,DN_39,DN_40,DN_41,DN_42,DN_43,DN_44,DN_45,DN_46,DN_47,DN_48,DN_49,DN_50,DN_51,DN_52,DN_53,DN_54,DN_55,DN_56,DN_57,DN_58,DN_59,DN_60,DN_61,DN_62,DN_63,mean,sum,Water,Evergreen Needleleaf forest,Evergreen Broadleaf forest,Deciduous Needleleaf forest,Deciduous Broadleaf forest,Mixed forest,Closed shrublands,Open shrublands,Woody savannas,Savannas,Grasslands,Permanent wetlands,Croplands,Urban and built-up,Cropland/Natural vegetation mosaic,Snow and ice,Barren or sparsely vegetated
Tiruppur,420.3327296,0,0,0,30.90727261,291.7193273,572.1198728,685.3814318,525.5094478,493.0260821,380.2399621,310.3034563,196.0462764,181.2396753,141.1482606,96.346652,79.75175925,67.19525583,55.31454823,54.55455642,43.98862771,47.36696392,30.66177138,40.34957655,29.49545767,29.00646608,27.88462133,27.99236315,19.90295585,17.35738048,22.40423993,17.99754651,15.10932376,20.4860486,15.40375153,7.447031884,11.86135792,12.00996652,8.340618137,9.91798555,13.08617646,13.30871914,6.672583132,7.619858559,8.164778364,4.400357978,2.458945459,9.22545819,4.135018475,5.003963174,5.091439091,5.372921214,2.558133697,3.159978891,5.969531647,8.532797003,5.090004557,2.545488733,6.582406794,5.002326483,7.733475531,19.06448532,17.47561516,0,110863.1124,59113700152,0,0,108,0,22.2,95,3.229044638,0,125,3.987636149,1.476374504,1.856681001,3410,97,1340,0,0.224794835
Tiruvannamalai,523.2299351,0,0,0,267.4003353,341.9366264,775.6207108,1319.526915,992.6415658,686.8746056,459.6210875,269.4632606,117.6551353,85.58081791,58.87895296,43.92450334,29.65528021,18.53836635,22.98812703,17.3908633,12.40580379,12.58580859,14.26567825,8.295163981,12.31735575,10.04274419,8.125085088,5.950147561,6.462718517,6.645271773,2.446221211,4.889252924,7.519889728,3.592496235,0.872794424,1.756828644,4.203063055,0.786865544,1.572256389,1.661105681,1.659782575,1.658229645,2.357698307,3.407887667,2.632373121,0.785514981,1.746926402,0,0.971408438,0,1.748455611,0.786816123,1.748428058,2.535143771,0,0.786792683,0.874240137,1.573585339,0,2.360378021,0,0.786792683,0,0,76202.65582,48564127369,3.311992108,0,108,0,49.5,226,1.252543058,0,382,3.534287194,0.494887187,10.9,1790,39.6,3570,0,0.417750437
Tonk,4744.14557,0,0,0,398.0391457,1160.84681,386.3990789,154.909128,97.0403745,50.31198392,35.76204152,36.17407499,26.19505957,20.52651352,11.32257326,10.46067764,14.28999708,6.127846986,6.753785286,6.837314238,5.38674043,6.200072972,2.753585868,2.250315246,4.580811072,3.869487868,4.031315242,5.772630863,4.500822278,2.499973866,0.8042527,3.057157872,3.247144847,0,0.804477155,2.331710676,2.301733319,3.142149256,2.252642643,2.250119767,2.163249176,1.525983933,1.447758598,0.804477155,0.722811076,0,1.617742805,0.80436498,0,1.528446208,0.804534697,0,0.804419561,2.172090938,0.804419561,2.422269144,0,0.723928482,0,1.52845476,1.52845476,0,0.723977604,0,21072.92484,17090401034,13.6,0,0,0,0,0,2.033281644,28.1,2.242767452,0,371,1.110725667,6780,18.2,24.4,0,10.5
Tuensang,2417.322405,0,0,0,27.21655476,10.94325546,7.646887611,2.974635188,3.055190853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.8487759,254727795.2,0,2.683643126,1280,0,1.064316814,917,0,0,160,0.187649149,0.589836732,0,2.313232544,0,104,0,0
Tumkur,576.9527085,0,0,0,303.6153737,2344.218462,2955.106113,1952.112393,1050.606225,523.928336,251.9583189,108.0926343,65.76727608,55.43430867,41.92988222,38.2628504,26.56545826,27.49307316,21.96839311,17.08495471,20.98325849,15.84617301,13.06544561,14.47533878,13.44104729,11.48755152,12.4413178,9.930368281,8.187646853,9.758337443,7.407888832,9.226434516,4.18557636,7.22802622,4.090638165,2.708766426,9.224555813,2.534593565,3.498042447,5.1449271,4.173932953,2.609965424,4.26434923,1.566842089,2.706864667,3.308206772,3.491744748,2.43744242,4.003094884,2.436393331,4.088451595,1.653920429,1.653694075,2.350409432,0.783513316,1.653999882,1.653916045,4.091349612,2.533922643,0.870425332,1.653924811,5.842023713,4.091379785,5.145609738,67346.46874,73968873344,1.304723411,0,0,0,0.531877711,12.5,5.57127217,13,46.1,1.451942343,29.1,13,7120,30.7,3340,0,1.336528213
Udaipur,7389.526963,0,0,0,40.21875118,1658.0894,991.1269509,528.10439,284.1370048,178.7059679,126.9826384,73.46831175,59.02637464,52.25311435,49.12865298,38.65745236,28.26149874,31.74367612,26.35583052,25.54723534,19.99022968,22.76965017,26.64928071,16.49143574,15.5695132,10.68799636,15.24312477,14.6812857,12.47896788,8.727071826,5.376769392,6.032359949,8.652784898,4.000992703,8.578377737,2.939327938,0.733370045,4.646652899,5.457937459,3.924266278,4.102701949,3.096724613,1.547658182,0.733467735,7.014514669,1.466646724,3.095895287,3.991961506,3.015269491,3.838953069,0,3.267762871,4.001487796,1.548135853,2.281714101,3.0146596,2.535032446,4.807363462,7.007175948,4.56338127,3.277203938,6.934253349,12.38546729,35.1556543,31277.72719,41116215274,9.616547723,0,0,0,21.3,531,11.7,511,2260,4.849000765,149,8.414296317,7940,50,418,0,3.314224399
Udalguri,977.1569465,0,0,0,345.284157,497.049746,153.7020174,28.99593792,9.929307301,6.656418344,6.333063563,3.851255901,3.922667922,2.161245032,3.931354187,0.720448444,0.800498271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23499.80455,5390427560,0,0,26.4,0,0.924415205,50.9,0.462178749,2.479095452,94.7,4.530371548,6.665434799,0.186544837,761,1.716980355,1090,0,0
Udham Singh Nagar,253.2384482,0,0,0,45.2319439,146.03567,172.4962798,193.6509396,181.9577951,212.3153166,232.4925276,187.398717,134.5169775,93.83749214,71.45465259,73.95335119,56.35509734,62.68811916,48.87172022,49.66439688,41.5453701,40.70998977,33.97483803,27.60740744,27.03173907,22.29549652,23.91717405,30.48342203,16.89672271,14.44918366,14.80498082,12.3927244,14.34216105,15.58162576,12.85896105,14.31036249,10.18047376,12.64634541,6.738716161,10.50000085,10.11733077,10.20278857,5.201660291,7.573723237,7.438038714,7.772846483,7.274564914,5.955281112,4.229920292,2.196279668,4.392717798,5.33533638,4.879866963,3.69091059,3.771795393,2.273144099,5.799466608,4.712170176,3.055630742,4.47848966,1.411785861,3.141644607,10.50895457,8.16624976,118225.3969,37356224357,38,0.593558273,1.334905422,0.183214604,0.645994825,481,7.159748193,5.243988283,85.1,0.636949183,7.248561519,23.2,1840,41.6,217,0,0.42695268
Udhampur,1650.858625,0,0,0,102.6853298,211.9798758,94.24277992,75.75628401,52.8835975,38.04623781,30.52268029,14.25086534,15.98659656,10.93039833,7.713473687,4.972662854,3.616689494,4.379470813,1.43218205,7.007905303,4.530538979,3.851787476,3.022679335,1.356054917,1.515803495,3.465429249,2.862964793,2.19337285,0.753191209,3.466223639,1.431982704,3.616889687,1.356493729,1.356304667,1.431715737,0.753607617,0.678186132,3.390424172,0.677936268,2.863381201,1.431198787,1.431526729,0.678246855,0.678246855,0.753330078,2.863442016,0,2.947099966,1.356183202,0,2.10971286,2.185077363,0.678186132,2.938382699,2.94683973,0.837187646,0,2.938393218,0,0,0.678057847,0,0,0,25181.02996,7215164457,0.451785349,194,0,0.410352819,0.644948525,508,39.3,5.561876289,262,2.708251791,282,6.021411082,894,4.645873318,198,0,1.072103729
Udupi,1080.85727,0,0,0,722.5221378,797.4363399,393.9101667,216.6550859,135.3817192,101.1393168,70.98000705,64.21994773,41.83063196,41.67352538,28.5869522,15.80311461,12.85558851,20.47140079,13.34401331,6.271193678,6.684481076,5.338466958,2.961193685,4.963405808,5.282984778,7.766615599,1.42700802,4.636189203,4.361963699,4.875584748,1.566657545,4.092316339,2.708852582,1.740907461,3.30953879,0.783433916,3.395429981,4.276223688,0.870542012,0.967105928,4.178811278,1.566816715,0,0.783408357,2.611302741,0.967105928,3.220707201,0.870512071,2.437328786,3.220650404,1.750618434,2.437216488,0.87045373,2.350250631,2.437296004,0.870482129,0,0,0,0,0,0,0,0,50479.15819,20190449795,34.7,0,722,0.038873852,5.569822667,20.4,2.483103921,0.871157335,1140,183,4.141312558,15,151,15.8,1570,0,1.131375833
Ujjain,4288.713976,0,0,0,104.9286021,523.3180584,353.1307748,245.5667911,137.3417668,54.91843807,46.92976448,33.09633732,25.77226025,23.79411708,15.25179174,18.77789118,14.99502426,11.78170907,8.739265334,13.50932273,13.51484775,8.722825295,5.350732365,6.259567666,6.333121877,3.866931848,4.958338187,5.686561436,8.813895103,4.60868678,3.868551947,0.740896954,2.38548252,1.482333671,3.129415527,5.788727654,3.787123131,1.645674853,1.482110446,1.561480207,0.740940803,3.787302244,3.04399244,3.044312798,2.305731929,3.788028126,2.387830183,2.386452437,3.866148298,1.564712007,0.823770049,1.563205623,1.563387574,2.223639773,1.564439871,3.219335776,3.220464496,4.040986041,3.127827706,2.306217718,1.564703534,6.515033419,6.350505181,12.52658534,26955.34449,17966649988,0,0,0,0,0,0,0,0,1.681371907,0,0,0.228716992,5970,102,16.6,0,0.228695952
Ukhrul,4410.155454,0,0,0,37.44758612,2.491852538,4.410869797,0.922491789,0.182933027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398.1790298,196635732.7,0,0,2790,0,0.518575112,1410,0,0,216,0.883873546,3.748387402,0.225730391,7.534465186,0,26.9,0,0
Umaria,4072.158262,0,0,0,104.7346652,128.8494765,71.99447355,43.39310029,22.43484587,17.84990167,10.13007735,12.59900872,15.06551335,6.087336215,8.722636417,7.154706306,7.811255458,6.285408386,6.924993644,6.084107405,7.043817023,7.427932153,3.945042019,2.466527226,4.231943014,0.740261953,0.786655571,1.478518743,0.821500673,0.739214974,0,0.000716967,0.821500673,0.739214974,0,0.821349971,1.478563137,1.734279198,0.739259367,0,0.73930377,0,0,1.478563137,0.821399297,0.821448633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8743.718849,4396827954,23.1,0.002387837,0.182592202,0,150,389,2.837298059,31.9,2250,2.196929682,58,3.309412169,1220,7.741330319,442,0,2.843719984
Una,152.8726924,0,0,0.765264375,92.00074563,310.8784759,154.4678945,95.46775785,104.0925029,102.6222578,102.2598299,91.78317689,53.48855089,41.28090257,32.09887585,28.61530522,22.09065221,18.30172782,19.55611416,17.54093168,16.68819389,14.38997868,10.08779514,8.047884793,7.757043951,5.171651574,4.297587421,5.054869956,4.536240835,2.917670834,1.454778529,2.828511239,3.011499231,2.831429848,0.765732021,3.694338083,2.831967448,0,0.765800306,0.286893353,0.946244528,1.048212213,0.619739918,0,0,0,0,0,0.030566861,0.196708183,0,0.05887892,0,0,0,0,0,0,0,0,0,0,0,0,73178.56315,13273288203,23.3,1.11461347,0,0.37405504,0.439133702,470,9.403829469,0,259,0.407263752,0.238097918,3.145061801,529,3.221085703,240,0,0
Unnao,3428.195951,0,0,0,317.2688814,310.3610844,130.3602331,75.94032117,57.00200942,40.86336685,19.20210629,13.27490069,17.75107661,12.61768777,7.226357988,7.344575968,11.68424956,5.36197809,11.59568582,5.365502579,6.176536041,8.628497915,6.02525692,3.769910579,4.492809492,4.362007275,5.854626519,7.789316842,3.851902111,3.58739051,0.721531389,4.591122236,3.136772721,1.460029193,2.982565914,3.939415176,3.047895696,3.849186551,1.523706161,0.801987372,4.759024984,1.572379865,2.967781289,2.643937555,5.462191819,4.634799747,1.524373474,1.523551395,1.692893251,0.890905879,2.879818836,3.297000445,3.695701007,2.137749006,0.70935558,2.084549895,0.396521916,0.722095172,0,0.563086527,0.330182052,0.808824113,0.20917428,0.007516649,20996.63523,10840489818,0,0,0,0,0,0,0.433322512,37.4,0,0,12.2,0,4480,55.4,12,0,0.223298047
Upper Siang,6767.163087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,846,619,0.545952906,0.861887974,4400,0.244850103,32.5,25.6,1.331616781,610,27.4,1.53946935,0,2.152075663,184,0.820354427
Upper Subansiri,6391.467405,0,0,0,9.035141431,8.014560597,5.225726198,2.850432416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.3498688,127520752.8,15.8,1650,1070,0.621177435,2.189685269,3050,0,33.5,17.7,3.414580649,337,1.554391033,4.090102321,0,2.084171412,207,14.9
Uttar Bastar Kanker,5931.117982,0,0,0,12.87787928,458.5438847,186.4924004,67.87882988,26.30619531,19.33726445,18.51598091,18.0715936,7.302711573,3.189385064,8.067693214,4.888330339,6.885759804,4.787421108,1.512121447,4.031368491,1.595631524,0.840001025,1.689228191,0,2.435910548,0,1.595789842,0.755960344,2.351964349,0.840046113,0,1.595873479,0,0,1.689256294,2.435878784,0,0,0.840001025,0.755960344,0,0,0.755960344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8104.006037,5900119847,2.304028307,0,0,0,805,721,1.483339294,1.185654762,3650,33.5,1.811419293,1.880219437,1060,2.221115245,518,0,0.739314166
Uttar Dinajpur,590.447666,0,0,0,114.736351,1135.580181,635.7969964,315.9874362,130.6266397,81.78505361,53.02389494,25.6013687,22.72279749,14.55535008,8.130642978,9.831914358,9.032259687,8.123795235,7.735521786,10.50631624,3.515151195,4.521161774,2.838732846,4.041955662,5.451615433,3.079940466,2.262309924,0.086874384,1.874496363,0.727140067,2.262767616,1.454724211,0.727236404,0,1.45462253,0,1.45462253,0,2.343695283,0.807986953,0.727188258,1.454622574,0.727236404,0,2.26282115,0,0.808040449,0.727236404,1.535483109,1.535544896,0,0,0,1.53543498,0,1.706038867,0,0,0,0,0,0,0,0,49259.40545,17737380995,0,0,0,0,0,2.766016747,0.004317747,1.03193152,76,1.757101625,0.249065833,0.179170708,2390,17.2,733,0,0
Uttara Kannada,7192.505204,0,0,5.158142556,1144.635188,763.7363052,322.7646305,199.5758279,121.3029583,78.55465973,54.36392434,43.09219915,31.64231108,30.12398197,26.47978229,18.11639603,25.23094038,9.787005811,10.07584507,5.121749773,7.035303516,11.28097475,7.489541623,7.112913568,6.729182735,3.302074472,6.764904675,7.757655353,4.796075742,4.10717372,3.676562245,2.603233407,5.282289185,5.617818483,5.497186299,2.717674753,2.334021302,3.452510183,3.199479935,0.863312275,0,0.778519723,1.645013339,0,1.642746497,0.779188904,0.776951921,0.776981048,0.776951921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18679.67971,19805051586,83.3,0,2970,0.34383129,31.9,722,9.654326719,6.427766675,4740,352,37.8,104,343,14.4,763,0,5.855922474
Uttarkashi,7526.1996,0,0,3.005806289,94.43040604,190.5396654,93.39359,62.15102614,26.00370102,10.70163495,13.00852117,6.278620786,8.886387363,2.159287198,2.31311943,4.798316543,2.159344266,0,0.693975999,1.388123183,1.542295693,1.388009057,2.082156249,0,1.465180899,0,0.694033058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3511.853923,3309842418,0.899708655,122,0,1.03717589,0.238802796,2470,24.1,25.2,530,4.87626658,1910,1.029411321,255,0.469732478,70.3,1260,1380
Vadodara,1601.015112,0,0,0,515.8632164,2296.341355,931.5628899,354.2831437,229.3622433,172.8828718,143.0608275,103.586638,82.15736317,73.87262509,71.66074841,63.77327878,60.21709149,61.36621089,45.49299209,39.55666167,31.00130283,40.72910338,29.03044179,31.48579955,21.23554933,22.56302871,20.71345169,26.67488697,9.603671042,16.72985896,18.6001193,14.71850489,17.88027921,12.64521245,14.4306819,8.626837116,7.309738875,9.281840154,11.76329009,12.60528124,6.21190377,8.136599954,6.213319377,4.9815259,7.134871468,4.989021834,7.042003397,5.643596727,4.720915942,7.124557581,4.557513173,9.728664486,3.975805809,6.3799764,2.319615712,8.533707123,6.130468823,5.478349657,6.959793374,9.970023048,10.93623575,9.620182514,18.15665318,129.2173407,76102.74561,62105899391,10.4,0,0.796195384,0,1.881016565,14.7,3.903537197,10.1,11.6,0.903330445,9.540527978,7.118240514,6080,234,1130,0,7.695116084
Vaishali,1186.060627,0,0,0,5.486044407,291.711778,196.0683784,100.383691,48.68512608,34.61933486,21.54074066,20.10259189,14.19276493,7.897524763,6.47928159,3.915717062,6.238107318,3.778681163,1.705318486,6.272237282,2.50726401,2.261716146,2.18161212,1.852901083,3.231063624,1.572281047,2.261926978,1.624098958,2.880405252,0,2.397069646,2.337627287,2.14623549,0.587333309,3.014954782,2.818169698,2.42296668,1.534386265,0.892434614,0,0.617292692,2.261236939,2.438594693,0.807599951,1.777546666,0.096784412,0.070540555,1.453395073,0.726839956,0,0,0.007571214,0,0.142603278,0,0,0,0,0,0,0,0,0,0,30363.40833,6784951023,2.756852132,0,0,0,0,0.17951894,0.772131088,36.6,0.224429253,0,25.9,0.878915555,1890,22.8,6.536023985,0.233445936,18.4
Valsad,475.0658453,0,0,6.459539847,514.9813129,342.5530822,355.8450869,283.6304804,172.6925994,132.2503214,85.85506628,61.42792071,56.17969894,35.04550787,31.18109531,38.81078694,30.7331218,21.67785462,23.05828641,21.47825136,13.25242194,22.48527675,21.79252936,18.21267947,15.82084972,16.53133884,11.25614043,10.10674234,6.826290564,12.69915953,9.127807501,9.784462105,11.02676978,7.155911083,7.001304332,7.928086133,6.508544923,3.603085996,8.608273889,6.664712493,3.274789395,3.248000401,3.343764838,2.053091726,3.178704669,5.011549323,5.155018585,3.824294398,5.238522357,2.611800589,3.944256299,2.50179033,4.114598582,4.065211715,0.755243965,0.755205214,1.695338465,3.515476462,4.949624125,3.764135904,1.637241561,3.30932543,10.54773485,2.215726389,82143.15868,26429523937,100,0.177391687,0,0,8.113078548,131,5.266949957,3.091095384,371,103,24.7,8.119051522,1370,64.2,803,0,6.056470689
Varanasi,282.2294494,0,0,0,254.5837886,338.3755996,129.1071104,77.61141112,55.67106027,38.70234072,32.12418827,24.650528,18.69160324,14.41810269,9.9409368,13.23145629,8.786917758,6.163841879,5.436904215,11.57951634,8.037111582,3.159954185,5.541214901,6.08026196,3.807932599,0.729552524,3.919336548,1.45822188,3.978078949,0.809632617,5.184533425,4.953221632,1.45787872,2.997452949,6.535759589,2.90920447,3.857280274,1.656154758,3.99097673,0.728966065,3.328217817,3.631107142,3.240012638,1.955442501,2.357881741,3.882043744,5.507903241,7.227750145,1.457736196,3.079330382,2.813731476,4.069163388,2.997320937,5.426834655,0.868058078,2.884418914,7.452813339,6.570670925,4.743279211,5.367755992,11.05645953,11.68328453,21.47601766,33.2526116,101826.4785,17538333505,0,0,0,0,0,0,0,15.1,0,0,15.6,0,1380,132,1.602433868,0,1.556157292
Vellore,481.7210208,0,0,0,333.4797085,436.4727781,397.9923475,560.2065904,623.046789,567.4500076,462.2665963,368.0252608,280.530959,244.4958949,179.7772409,123.9396443,116.5407589,110.9171856,84.70219266,62.55890438,52.69830521,46.55611467,48.31955367,28.56840754,27.06735168,28.14819408,28.76155545,20.67242114,16.3093635,22.68780575,16.69114527,14.32839859,9.153634533,11.18951293,13.09098886,14.93183316,12.47363507,14.64925264,11.63002171,12.91697347,16.0750125,8.207580647,7.685386562,8.295056271,12.90781778,11.95526102,5.068278046,9.330952681,10.81113492,12.85055506,13.44063707,6.907892038,6.027292285,11.43535704,6.723099215,5.068001033,4.272256365,3.410823172,2.441252944,7.41109863,4.795310947,8.379901311,1.656519776,0,107128.5829,67094496174,0,0,26.4,0,124,406,0.911338814,0.542631346,559,6.351709918,1.075072261,0,1300,103,3550,0,0
Vidisha,6190.584079,0,0,0,114.4248578,411.8233144,268.8840832,114.5847976,39.02491428,27.45035206,18.02352512,10.90646218,8.932126975,5.673012731,7.16679096,5.673042312,3.203644555,5.506729196,7.870736056,4.853824265,4.672932069,1.640752673,2.40652777,4.593272076,4.682246275,2.211435712,3.300080007,1.560898099,2.300071438,2.29432571,1.476765624,1.640752673,1.556916662,0,2.380204612,1.640805395,0.821552695,0.912778525,3.117522579,1.649902768,2.380019752,0,0.821500673,1.478701195,0.739397426,1.560663606,0.739214974,0,0,0.739259367,0.821500673,0,1.734177822,0.821448633,0,2.382260713,0.73930377,0.739259367,0.73930377,0,0.73930377,0,0,0,10740.58189,8622226317,0.87311783,0,0,0,22.1,14.1,1.154643166,0,375,0,0.190876999,0.370820213,6840,27.6,21.1,0,0.205797585
Viluppuram,384.8677114,0,0,0,126.0311983,182.4259904,536.3864078,1283.922965,1388.24427,964.08003,618.6940397,398.7532862,268.7560511,216.7850903,133.3182162,98.61261667,69.46834051,57.20768481,62.28529437,43.71469697,36.16755154,39.15876292,34.84183302,33.84129534,24.14264252,22.78553053,22.54462505,9.673417017,13.68307224,18.79509541,12.03474437,9.686269852,8.284734709,7.224757322,6.205101232,3.754470307,4.48265641,8.502939747,3.454325225,0.918447757,3.309351188,6.446189456,1.864702003,2.54783408,1.750284648,0.972352129,3.905572918,0,0.966317494,2.453803789,1.013881296,1.017753888,1.86723133,1.662675012,1.662746317,0.024898786,0.787629401,0,0.54274221,0,0.250856823,0,0,0,90760.21507,67089232374,9.843150169,0,16.9,0,19.7,82,4.41601442,5.998216424,215,2.195640347,7.250799481,5.815417329,3270,52.6,3490,0.197143452,4.963608589
Virudunagar,315.8244587,0,0,0,442.7328479,860.0954555,616.2581255,465.5390559,386.2549856,282.3078136,223.1865568,134.3411787,105.8799775,63.14872404,51.42807182,49.55543071,36.35230253,40.0479089,13.14383915,27.3655557,16.95450207,20.39779267,19.33923927,19.76103498,11.57625731,13.90297538,8.654931162,8.478248307,9.967353491,12.80169591,9.262206473,3.440691739,7.07537079,12.10448564,8.8501362,3.17504642,7.683585554,6.017647922,0.793879058,3.528331523,6.801702836,3.35216915,5.733591861,6.615320477,0.793804034,3.351512083,5.998291552,1.587853151,3.440134174,4.057351523,4.156015207,1.587570697,1.764302516,4.939758177,0.793653214,1.675806838,0.980191162,5.734039379,3.538431434,0.793935668,0.882172046,0,0,0,82029.34523,36707593812,27.4,0,54.4,0,2.853020747,29.5,0.176505534,1.515030527,48.6,1.995234146,8.63866043,4.820187908,2230,137,1830,0.225605348,6.464205931
Visakhapatnam,6826.89124,0,0,0,301.7552381,802.2282139,749.4826376,530.6694662,340.0081964,238.0031781,207.2890603,164.5416885,123.2276349,95.83249118,77.61776063,63.79477726,63.44462772,53.17208347,42.83183319,39.16758155,26.65270564,28.89284382,25.96223676,24.69048486,19.91475208,16.81198534,15.46097318,23.99962937,17.73978867,16.36492569,21.67134613,10.84219981,7.923989198,12.54036272,9.629722322,16.29981035,13.2666869,15.14946009,12.33125956,13.14080185,12.8860591,14.46180241,14.09810216,10.49795491,8.501925467,11.25743854,12.82373131,8.024723338,6.831193043,7.163308693,17.41444125,7.618128639,9.650674255,6.652304812,11.30339709,11.14353314,7.128354923,12.25929,14.19151451,8.375334645,23.05317478,15.80082976,29.1283955,83.2485988,49649.73382,59974496436,34,0,87.9,0.189841787,27.8,228,10.7,9.898244143,6840,48.4,52.3,40.7,373,163,3500,0.157981738,15
Vizianagaram,1731.578617,0,0,0,312.6092681,1408.08607,1012.293885,347.8002372,242.1489957,106.2420062,72.02046931,59.27017554,49.49752488,39.85486673,41.79097151,26.48648289,21.77370192,12.93517758,16.61166762,10.90094369,12.65543036,10.83597176,5.786517313,2.738858969,5.872779888,2.29695576,2.297028401,3.232957379,1.701592744,1.616523003,0,2.467170256,0.850895332,2.467450771,2.042489702,2.938029549,1.616397909,0.765769447,0.765627671,0,0.850737876,0.444718425,0,1.711033754,0,0.765734968,1.531469944,0,3.318178896,0.85077833,0,0.850737876,0.945264307,0,0.850737876,0.765700497,2.297170433,0,1.616513298,0.850816631,0.765700497,0,0,0,45115.99052,26748375005,10.9,0,1.114838271,0,6.528163773,45.9,3.759309391,0.236526367,1420,15.9,11.6,11.2,1770,27.5,2260,0,2.149981453
